class_id,class_name,precision,recall,map50,map50_95
0,accidentalDoubleFlat,0.9111088015417599,0.7127659574468085,0.713212850232154,0.6245783048988198
1,accidentalDoubleSharp,0.9786636696328154,0.34806157354618017,0.34500000000000003,0.28312720301537114
2,accidentalFlat,0.9917127923970318,0.5832266902182729,0.5841840583382407,0.5193883553720872
3,accidentalNatural,0.8383051806976624,0.4430145771778248,0.38514477265633384,0.32576742759742705
4,accidentalSharp,0.9653813477901544,0.709909190699531,0.6918605783914716,0.6285534463436097
5,arpeggio,0.8171734029725843,0.13985239852398523,0.14165359311798426,0.08198147518981527
6,articAccentAbove,0.9839970929092634,0.4604845687914624,0.4649203785787019,0.3901976570438748
7,articAccentBelow,0.9765578478413278,0.4941509666297254,0.4949723423051691,0.4135121903057102
8,articMarcatoAbove,0.9824893456110798,0.33190807055050775,0.334935691318328,0.2518135423491408
9,articMarcatoBelow,0.9304601819061978,0.3772549019607843,0.3746320029888448,0.2742014456257687
10,articStaccatissimoAbove,0.6970095680540127,0.14844649021864212,0.149315453246967,0.05934536842663084
11,articStaccatissimoBelow,0.7015044884906044,0.15328592627566415,0.1557652285424578,0.04236324083729376
12,articStaccatoAbove,0.6476896606118934,0.18199693334535944,0.18013972731518185,0.08080804399504676
13,articStaccatoBelow,0.613523723461611,0.15806122996086,0.15252150288243832,0.06594624953716724
14,articTenutoAbove,0.9075725372402513,0.04222357229647631,0.04437062937062937,0.02371248052246047
15,articTenutoBelow,0.8577332243578324,0.051975612809624344,0.05360088985088985,0.024053878923391732
16,augmentationDot,0.6999671326188762,0.2708945821083578,0.2709476615048468,0.12701484552346592
17,beam,0.959059854860741,0.5084877934209429,0.5048312390778226,0.440163809404856
18,brace,0.9972084829307456,0.7419347313909819,0.7449465823886358,0.7035690500953702
19,caesura,0.9460344794201243,0.662912567428473,0.6983504818670341,0.4414764176050962
20,clef15,0.9967326040763109,0.4629048439101609,0.49396801890077496,0.3257841217367632
21,clef8,0.9570874010431732,0.6790904048807543,0.6837078260321161,0.5751082917999105
22,clefCAlto,0.9986591501809606,0.9864066193853428,0.9849954947530256,0.9808743763136241
23,clefCTenor,0.9903250461126071,0.93296853625171,0.9349707174231333,0.9307612805823133
24,clefF,0.9961467069488537,0.9750262574396079,0.9726309761871815,0.9683739421328198
25,clefG,0.9941887001454178,0.9927663425388862,0.991078850218938,0.9900009978221623
26,clefUnpitchedPercussion,0.9153613709715994,0.7032258064516129,0.7079922557917451,0.5072803051267007
27,coda,0.9606180563463785,0.42857142857142855,0.425,0.20757142857142857
28,dynamicCrescendoHairpin,0.9479168327907919,0.506386040654794,0.5135903294183926,0.46471663562748605
29,dynamicDiminuendoHairpin,0.9605265431445371,0.45644114921223355,0.4725371877484309,0.4221391591722125
30,dynamicF,0.984294521250795,0.7247449069041692,0.7248936912477085,0.6758601357861147
31,dynamicM,0.9913788738177574,0.5573542637560298,0.555,0.4771801932328799
32,dynamicP,0.6893540821441742,0.7181169937527607,0.4988526159738094,0.4372565558111023
33,dynamicR,0.0,0.0,0.0,0.0
34,dynamicS,0.933356709502173,0.1823671497584541,0.18480085348506403,0.10623714831298384
35,dynamicZ,0.9451236424792833,0.12487163570952814,0.13447368421052633,0.0720124548503612
36,fermataAbove,0.9927716658415322,0.8432,0.8449809855343253,0.7756164907330871
37,fermataBelow,1.0,0.33193007144402625,0.39257682375716413,0.3017540808297762
38,fingering0,0.9686377432431219,0.3216374269005848,0.32437218693157244,0.2472269159170096
39,fingering1,0.7232725509899022,0.2123319425127492,0.20955201935134476,0.11810116157733515
40,fingering2,0.7164546741935488,0.3928403203014602,0.3894605703658762,0.2695853995526668
41,fingering3,0.7071939625526049,0.09086215797625194,0.09834294911017746,0.05009773343476611
42,fingering4,0.6839503399320889,0.2796448953709575,0.2739103042680422,0.1897538847011948
43,fingering5,0.6586467131659682,0.23921568627450981,0.23476739094722066,0.15650186272575686
44,flag128thDown,0.9841752313188777,0.921875,0.925,0.7941972057239108
45,flag128thUp,0.9294323635170042,0.5581395348837209,0.6047460101867572,0.4106743902093945
46,flag16thDown,0.9933609606287732,0.44010934393638174,0.44468712665847754,0.37108113983370694
47,flag16thUp,0.9825067910593868,0.448062520351677,0.44471229836451187,0.36984564390675756
48,flag32ndDown,0.9943298005793765,0.45075046904315197,0.455,0.38199157181519927
49,flag32ndUp,0.9767886755750627,0.5242102841538889,0.5248779840848807,0.42256612958590545
50,flag64thDown,0.8464157204654179,0.43614457831325304,0.435,0.3696796210322768
51,flag64thUp,0.8557556858930776,0.7438004365107743,0.7437791379934806,0.6236891259290781
52,flag8thDown,0.9972990151624678,0.5102845404887575,0.5149921399160315,0.4337397743480361
53,flag8thUp,0.9826913936446702,0.4556547234079248,0.45494454750038316,0.3696344423738757
54,keyFlat,0.9786381285031368,0.8783725384275402,0.8747498815147349,0.8153452827097276
55,keyNatural,0.9311966343550615,0.4072361809045226,0.4048879360679745,0.33304555760101434
56,keySharp,0.9988105320561286,0.9395179996288736,0.9347890569811341,0.9002059539302648
57,keyboardPedalPed,0.9371068804465948,0.7696127110228401,0.7740524839501397,0.7393177189420994
58,keyboardPedalUp,0.990902432444553,0.8549002018389773,0.8541780599931873,0.8345750334823399
59,ledgerLine,0.0,0.0,0.0,0.0
60,noteheadBlackInSpace,0.9892224359128096,0.864367978294228,0.8578626202195628,0.7644353111333752
61,noteheadBlackOnLine,0.9961203756349196,0.8260354645973389,0.8242297794823921,0.7369300699574597
62,noteheadDoubleWholeInSpace,0.8411565984303485,0.7777777777777778,0.7781891792491218,0.5644059241100788
63,noteheadDoubleWholeOnLine,0.0270439485796992,0.6889952153110048,0.019386845039018955,0.012822800391565711
64,noteheadHalfInSpace,0.986394512277302,0.8178129466308781,0.8139121139878609,0.7188085175557444
65,noteheadHalfOnLine,0.9952507988729083,0.7114580310954164,0.7146136450118938,0.6332773763765476
66,noteheadWholeInSpace,0.9808107522892594,0.7606663267040625,0.7637711011341851,0.6832326250797536
67,noteheadWholeOnLine,0.9921061768820135,0.8275124390068024,0.8243870725819916,0.7424179941540692
68,ornamentMordent,0.9544826033739746,0.24285714285714285,0.2597778139232271,0.1851950324709869
69,ornamentTrill,0.9420294981342094,0.5292576419213973,0.5324704876642092,0.4410251863731195
70,ornamentTurn,0.0,0.0,0.0,0.0
71,ornamentTurnInverted,1.0,0.053689037296836085,0.15294206219312603,0.10691533551554828
72,ottavaBracket,0.7264139945209489,0.05529225908372828,0.06947017765742969,0.04059541414391697
73,repeatDot,0.727755973723287,0.3565957446808511,0.35064448916101393,0.16300782884899664
74,rest128th,0.11376823560171,0.8575129533678757,0.09855904719670693,0.09396404090021408
75,rest16th,0.9978757562478009,0.702615513404251,0.7049952906421725,0.6479903156761302
76,rest32nd,0.9978443808138633,0.8387003610108303,0.8349633660697925,0.7834995589626164
77,rest64th,0.9931082955073867,0.9211184948649348,0.9249952972197609,0.8915299958115785
78,rest8th,0.9535452143552697,0.8453690710075779,0.8079902918038274,0.7254381686205347
79,restDoubleWhole,0.0,0.0,0.0,0.0
80,restHBar,0.929375836989685,0.9455882352941176,0.9682002465802492,0.7445308925481525
81,restHalf,0.8781898792384039,0.5829978512682457,0.5573524429746646,0.4133159909252492
82,restQuarter,0.9982380736908477,0.8367503337421373,0.8349967286589811,0.7559590351919845
83,restWhole,0.923044561593201,0.7234844578288402,0.7245231133578462,0.5589995369334088
84,segno,0.9343841490184028,0.6179775280898876,0.6510200036682945,0.5704418183221883
85,slur,0.961272443448246,0.5106194530303851,0.5145620593290192,0.4649915635128714
86,staff,0.976778587158102,0.6525510362132524,0.6545893564081098,0.6188151341670721
87,stringsDownBow,0.9918078904649574,0.5624012638230648,0.5649719101123596,0.44651361482217444
88,stringsUpBow,0.9633828704552465,0.39655172413793105,0.39482608695652177,0.32286267253302997
89,tie,0.9384138222937969,0.33410672853828305,0.3347464329235401,0.27150913476504746
90,timeSig0,1.0,0.3611670696959085,0.41500000000000004,0.3670476190476191
91,timeSig1,0.7603990766139398,0.42159090909090907,0.33154219261337076,0.24395552600383805
92,timeSig2,0.9522756597837873,0.7335907335907336,0.734808930727544,0.6542510735787347
93,timeSig3,0.9873028285028462,0.8140772532188841,0.8148953249474336,0.7533527406238962
94,timeSig4,0.7504360075586426,0.7814079897133172,0.5920509745481053,0.532268688227839
95,timeSig5,0.984606592928466,0.5864928909952607,0.585,0.5220216340199589
96,timeSig6,0.9669603458053219,0.6788874841972187,0.6745786516853933,0.6084656935029356
97,timeSig7,0.9038000041052268,0.395,0.3946265041412721,0.2977782702940021
98,timeSig8,0.9745520829587871,0.7815504807692307,0.7849884644776947,0.7086578943270235
99,timeSig9,0.9407705325487231,0.047431596576873736,0.0785828127517139,0.06536069079339461
100,timeSigCommon,0.9993069697772348,0.9912046981243114,0.995,0.9837080618356173
101,timeSigCutCommon,0.0705464273413518,0.8442822384428224,0.0598764549724321,0.05552215510931098
102,tuplet1,0.0,0.0,0.0,0.0
103,tuplet2,0.8840600059196261,0.14919354838709678,0.14121621621621622,0.10539922551538405
104,tuplet3,0.9804992766249152,0.5103798144316134,0.5147361634903614,0.45411135090016935
105,tuplet4,0.8004487738497299,0.32170542635658916,0.28699250644838137,0.18271926193243132
106,tuplet5,0.9383989878670256,0.3203125,0.3228076166735909,0.22981834546854918
