class_id,class_name,precision,recall,map50,map50_95
0,accidentalDoubleFlat,0.94761412961118,0.6276595744680851,0.6249152542372881,0.4939231543078283
1,accidentalDoubleSharp,0.9546152732205583,0.5051311288483467,0.5047581235427632,0.3813719923131466
2,accidentalFlat,0.9819583940573585,0.7550332546277104,0.754920567899807,0.6548882809303613
3,accidentalNatural,0.984732096242794,0.5513001834399899,0.5548842047677238,0.45467385968055546
4,accidentalSharp,0.9938873553233483,0.8353235982215126,0.8349852978119651,0.7603907598534098
5,arpeggio,0.8511065319638321,0.16452572285813286,0.16244657599814835,0.0903635012065856
6,articAccentAbove,0.9697490330676816,0.5791029708681857,0.5830049774855705,0.47540631329728616
7,articAccentBelow,0.9694387783699349,0.6041127939908878,0.6047674657289855,0.4850159821635633
8,articMarcatoAbove,0.9401760229908883,0.47140566541956175,0.4743740295874883,0.34384442980953245
9,articMarcatoBelow,0.91424743287485,0.4015686274509804,0.4033950464870342,0.27706960037530465
10,articStaccatissimoAbove,0.7344963449867238,0.08400460299194476,0.07899251281540284,0.022561266948069716
11,articStaccatissimoBelow,0.6123135658396877,0.0755725752813543,0.07643946758429518,0.023636811717059093
12,articStaccatoAbove,0.6861123500171246,0.09198160007215658,0.09258823697803577,0.03672746734385027
13,articStaccatoBelow,0.6831002937517071,0.0888764825997073,0.08552238702749465,0.03501222980349648
14,articTenutoAbove,0.7388191268533261,0.03918590522478736,0.041742672203224224,0.021236740248473888
15,articTenutoBelow,0.809983166089139,0.047160243407707914,0.04752164540505943,0.02207747248958672
16,augmentationDot,0.6485911907238507,0.1811241699810228,0.17840040967585225,0.07690516471254054
17,beam,0.9551289608388522,0.48869375851792485,0.493819222235933,0.4206238379750378
18,brace,0.9962189939291323,0.9797522685390375,0.9749587438761003,0.9518389625913795
19,caesura,0.9010718542012104,0.6071428571428571,0.6669425148121324,0.38115113896545416
20,clef15,0.9022575100250111,0.36722306525037934,0.3759044661847916,0.2144405866291649
21,clef8,0.896614370772644,0.6434276206322795,0.6439963267282489,0.34543974700765934
