class_id,class_name,precision,recall,map50,map50_95
57,keyboardPedalPed,0.9989108293643947,0.9106256206554121,0.915,0.8967284774886222
58,keyboardPedalUp,0.9947167530979085,0.8963893249607535,0.8932509084986606,0.8790387844568646
59,ledgerLine,1.0,0.0,0.002692307692307692,0.0008710591859085945
60,noteheadBlackInSpace,0.9970719739065399,0.8591644748232493,0.8538692111356327,0.77817477930306
61,noteheadBlackOnLine,0.9972329348552539,0.789564836864473,0.7839465275076086,0.7135826989028559
62,noteheadDoubleWholeInSpace,0.9202592140118828,0.7327474415207875,0.7552664982989485,0.5743881247215596
63,noteheadDoubleWholeOnLine,0.839823404871298,0.6363636363636364,0.6671631726360517,0.4842663268834488
64,noteheadHalfInSpace,0.9971902426012289,0.8588210687767979,0.8545070026924755,0.7700755643052328
65,noteheadHalfOnLine,0.9954798408370549,0.8532202934037239,0.8545124889000838,0.7699044117998701
66,noteheadWholeInSpace,0.9950578947267318,0.7718122435103567,0.7740116844435614,0.7086744089677482
67,noteheadWholeOnLine,0.9942923078395004,0.9595702233012042,0.9637658901446691,0.8779321722255222
68,ornamentMordent,0.9566468384468056,0.5142857142857142,0.5241314391314391,0.44864983435226724
69,ornamentTrill,0.9661017809071917,0.6550218340611353,0.6549598030818837,0.5837149104079025
70,ornamentTurn,0.0,0.0,0.0,0.0
71,ornamentTurnInverted,0.0,0.0,0.0,0.0
72,ottavaBracket,0.8052970557376303,0.045813586097946286,0.06446556998485639,0.03657827644370652
73,repeatDot,0.8015364183860628,0.395177304964539,0.39031439096510406,0.1824388456954805
74,rest128th,0.986034164477177,0.9145507186195536,0.9172176689885917,0.903359763087904
75,rest16th,0.9989632083152858,0.9249443616391367,0.9249993341030731,0.8805522214584608
76,rest32nd,0.9992449792403504,0.955571765408826,0.9549640746514219,0.9233408395965264
77,rest64th,0.9947615072326127,0.9741089151635454,0.9749973392461196,0.9612860649448807
78,rest8th,0.9982176631478427,0.9436429974740387,0.9449990976263164,0.8719873747849695
79,restDoubleWhole,1.0,0.0,0.05773926799779789,0.03571108550229008
80,restHBar,0.680502339149989,0.9632352941176471,0.9581077634399395,0.6887200809390869
81,restHalf,0.9732779073315099,0.5653881301094125,0.5649623621799331,0.4594703735790686
82,restQuarter,0.9996011288071806,0.8968131105535686,0.894996682513337,0.8337189641211843
83,restWhole,0.9583242079026617,0.7191941172830594,0.7222001935759925,0.5952459093770661
84,segno,0.988177462180221,0.7078651685393258,0.7050000000000001,0.6620499133308297
85,slur,0.9835854147332438,0.5594598991377908,0.5646994891373844,0.5285347364965248
86,staff,0.984706278414159,0.6223591276602336,0.6245156186999818,0.5711678216969638
87,stringsDownBow,0.9934144822053842,0.8088467614533965,0.8147528517110267,0.7179217450670888
88,stringsUpBow,0.9818935566165347,0.6482758620689655,0.645,0.566539037274627
89,tie,0.964819154038506,0.3233970912794975,0.3249028549888964,0.2760630230160189
90,timeSig0,1.0,0.0,0.0,0.0
91,timeSig1,0.9889084342571731,0.6352272727272728,0.635,0.5240424020668039
92,timeSig2,0.9850353846176608,0.7512065637065637,0.7549550361270243,0.6911348076263988
93,timeSig3,0.9991557021045289,0.8058369098712447,0.8049722873587722,0.7537383013292036
94,timeSig4,0.9971475281662028,0.8680557584967415,0.8645038660061686,0.8202491630907938
95,timeSig5,0.9948244874710311,0.6611374407582938,0.6649642857142858,0.5949682629250698
96,timeSig6,0.9919804035933836,0.6814159292035398,0.685,0.6328556630843237
97,timeSig7,0.9878676630872578,0.715,0.715,0.6338815241637713
98,timeSig8,0.9935077550987786,0.9020432692307693,0.905,0.8298620408547606
99,timeSig9,0.9694904255273527,0.37942420762610707,0.3958369127881688,0.35486436426113166
100,timeSigCommon,0.999255638466096,0.9924843041107191,0.995,0.9865026226116876
101,timeSigCutCommon,0.9949878631068613,0.9343065693430657,0.935,0.9119039712979389
102,tuplet1,0.0,0.0,0.0,0.0
103,tuplet2,0.8351134083777401,0.08172181958331051,0.10591220087543617,0.08532829356834701
104,tuplet3,0.9948083789373001,0.6715138095795748,0.6748263252737884,0.6263549006304874
105,tuplet4,0.9705619936883999,0.3833716524262226,0.39405773420479306,0.30793141821845904
106,tuplet5,0.9410272050703742,0.44140625,0.4439581748292139,0.3445716300699223
107,tuplet6,0.9504494763205824,0.713487629688747,0.714520247198708,0.6558809403005443
108,tuplet7,0.94972292299354,0.2671232876712329,0.26375000000000004,0.22168808563748083
109,tuplet8,1.0,0.0,0.0,0.0
110,tuplet9,0.4334352415002038,0.03508771929824561,0.058333333333333334,0.04774242424242424
111,tupletBracket,0.9329810319441347,0.3355519853109938,0.3347248548518858,0.28888133411672096
