class_id,class_name,precision,recall,map50,map50_95
31,dynamicM,0.9991042855755499,0.8835745237511242,0.8849981483196001,0.7783827750995457
32,dynamicP,0.9946166456983259,0.908184514419133,0.9049986050080212,0.8279968444032253
33,dynamicR,0.0,0.0,0.0,0.0
34,dynamicS,0.9943776426162069,0.4855072463768116,0.485,0.36421688533152385
35,dynamicZ,0.9690983846908936,0.2536231884057971,0.255,0.1684114201569222
36,fermataAbove,0.9980941989772105,0.9563428571428572,0.9550000000000001,0.9035181957928312
37,fermataBelow,0.9987995340383689,0.9019607843137255,0.905,0.8162587858574097
38,fingering0,0.9934363672330372,0.5310691150401889,0.5346168433774925,0.4402436215884723
39,fingering1,0.9306083280064441,0.3055169216504404,0.31316764109586753,0.21046260289286503
40,fingering2,0.9813943097884842,0.628827131417805,0.6347097242380262,0.5051155989192128
41,fingering3,0.9121959983102226,0.4568921011874032,0.45977827917732034,0.37384759785273375
42,fingering4,0.9594790005619106,0.6715282181357007,0.674657143657641,0.5190779442623153
43,fingering5,0.981287709056431,0.30847802960370246,0.32774086907410105,0.2571609741003834
44,flag128thDown,0.9868290672432599,0.640625,0.6907693120723363,0.5920990822309669
45,flag128thUp,0.8859211013963193,0.5581395348837209,0.6390739254026367,0.5182901216119011
46,flag16thDown,0.9983103489935703,0.5746520874751491,0.5747971189160821,0.4942292575476893
47,flag16thUp,0.9956252883630813,0.5688700748941713,0.5648102392722605,0.48371364136058714
48,flag32ndDown,0.9994000151989324,0.7270168855534709,0.725,0.6267555753029176
49,flag32ndUp,0.9587377757545414,0.7653979238754325,0.7648730083384049,0.6428351222821431
50,flag64thDown,0.8410897858063153,0.4987951807228916,0.494951690821256,0.4283423902219128
51,flag64thUp,0.8687066344839771,0.9194029850746268,0.9267723647675277,0.7845495557676454
52,flag8thDown,0.9995376601448898,0.5202881329390849,0.5249946808787602,0.4531708965377157
53,flag8thUp,0.9981867486345793,0.48657604055372283,0.485,0.403074226379469
54,keyFlat,0.9984212385432117,0.9507341747286746,0.9547051586976734,0.9137535558879634
55,keyNatural,0.9927942060934265,0.5807035175879397,0.5844577215445765,0.50910565880641
56,keySharp,0.9994895179721289,0.9741835219892373,0.974789847484367,0.9509077347148335
57,keyboardPedalPed,1.0,0.8727610903452362,0.875,0.8638616237322141
58,keyboardPedalUp,0.9879457471803629,0.9591836734693877,0.9488136110799611,0.9321863811594147
59,ledgerLine,1.0,0.0,0.005,0.0017595377840715003
60,noteheadBlackInSpace,0.9986177153983878,0.8157541166732679,0.814955465269783,0.7440453182739521
61,noteheadBlackOnLine,0.99833804936481,0.8005993347927913,0.8049319857745305,0.7304366112507761
62,noteheadDoubleWholeInSpace,0.9122595879245602,0.715160127355475,0.744903060103646,0.6122057845823796
63,noteheadDoubleWholeOnLine,0.8361109439673446,0.7942583732057417,0.7992819869952388,0.6333441062074884
64,noteheadHalfInSpace,0.998366473419253,0.8716631226688046,0.8748972847480188,0.784119998459621
65,noteheadHalfOnLine,0.9975698887288744,0.8784278202778348,0.8749054660065954,0.7895185913086966
66,noteheadWholeInSpace,0.9959560987840675,0.8991282387508802,0.903453979590383,0.8224094496516561
67,noteheadWholeOnLine,0.9955906698570728,0.9049107035550321,0.9042878395573769,0.8289535799031083
