class_id,class_name,precision,recall,map50,map50_95
35,dynamicZ,0.8124240923660011,0.12781954887218044,0.12041353383458647,0.040010005783689996
36,fermataAbove,0.9827584846558608,0.7693014987590655,0.7746190158593154,0.6582871278983753
37,fermataBelow,0.9706184492425848,0.6339346976420044,0.6403703626554416,0.45743104429956805
38,fingering0,0.8486148701569888,0.26286917691040246,0.26724645832845323,0.16390473978844156
39,fingering1,0.6389068013724286,0.14392175128085702,0.12871613980873547,0.05794788126950394
40,fingering2,0.5657733079100958,0.22716516800757217,0.20474218370676722,0.11396503586897314
41,fingering3,0.543310520367377,0.17148760330578514,0.14102215553282432,0.0747260772098366
42,fingering4,0.5946903594588515,0.1628643852978454,0.14736494287982682,0.06980313132695601
43,fingering5,0.35324516616178425,0.033663366336633666,0.05211722329350093,0.029681031902412502
44,flag128thDown,0.9351085834208841,0.875,0.8712746305418719,0.6723616229749105
45,flag128thUp,0.7559336035604319,0.8837209302325582,0.8773076923076923,0.6592197830697831
46,flag16thDown,0.9778105607201935,0.5523761629368871,0.5545889728318969,0.44200190024402886
47,flag16thUp,0.9572561815203156,0.5551448749257475,0.554396736092341,0.43554031692233075
48,flag32ndDown,0.9389674943285526,0.4805255748474894,0.4795091669037139,0.37711944102081596
49,flag32ndUp,0.8992900451142614,0.5613305613305614,0.571900416945373,0.41408591120013893
50,flag64thDown,0.7804473239749277,0.3898305084745763,0.3850927204977064,0.3041783365882601
51,flag64thUp,0.8251085131758101,0.8006042296072508,0.7950720402901684,0.5700160112981322
52,flag8thDown,0.9788501604006569,0.6718029489344745,0.674947167742983,0.539581259329901
53,flag8thUp,0.9533475404646056,0.5400382434835117,0.5444483231737345,0.4074004471035453
54,keyFlat,0.9642529513758649,0.8668628230616302,0.8646739381509564,0.7518933002461821
55,keyNatural,0.8933752256897823,0.4292237442922374,0.4238092168075399,0.28599411344712256
56,keySharp,0.9941650745394205,0.9115708428531188,0.9148359591552129,0.8450194797540467
57,keyboardPedalPed,0.9815155080615579,0.7941090431900147,0.7947698345789758,0.7156806337446256
58,keyboardPedalUp,0.9794644497782884,0.8789329685362517,0.8731473115924036,0.8194405373672297
59,ledgerLine,0.0,0.0,0.0,0.0
60,noteheadBlackInSpace,0.9778514418630352,0.8233000355961357,0.8245523076811316,0.705311016850898
61,noteheadBlackOnLine,0.977876084860186,0.8000874435766977,0.8043595998812992,0.6858982360494654
62,noteheadDoubleWholeInSpace,0.7850604358806635,0.3865074948330055,0.4714491557495848,0.23400710325589563
63,noteheadDoubleWholeOnLine,0.6923653614755432,0.32306620832320787,0.318718499673716,0.1780012157464248
64,noteheadHalfInSpace,0.9637558841525632,0.8364385904642171,0.8341567034404321,0.6959085896843291
65,noteheadHalfOnLine,0.9698412954208172,0.7940955567949433,0.7945697240398792,0.6634079700114436
66,noteheadWholeInSpace,0.9497433245770617,0.7898443856794142,0.7931564363096983,0.6671621194094947
67,noteheadWholeOnLine,0.9542680550445539,0.8455727863931966,0.8430593552466027,0.7163833468616538
68,ornamentMordent,0.8464725820984159,0.15609756097560976,0.20846740339938813,0.062337609417635984
69,ornamentTrill,0.9162391253799729,0.49379432624113473,0.4997848784195308,0.31486095490446064
70,ornamentTurn,0.0,0.0,0.0,0.0
71,ornamentTurnInverted,1.0,0.0,0.008636363636363636,0.0030194805194805195
72,ottavaBracket,0.5565001200487678,0.018409346800666387,0.03592675911658963,0.016968053683614
73,repeatDot,0.5559972079043791,0.18604738907334742,0.16915043215301764,0.05927121946247561
74,rest128th,0.9837947634086717,0.7863809446269951,0.7920557716208467,0.7253183199544337
75,rest16th,0.9918007148174156,0.8507128182780302,0.8548034237325737,0.758522081491266
76,rest32nd,0.997143034308857,0.8973126502075596,0.8949145885499528,0.8139988782193017
77,rest64th,0.9892705994027265,0.9381802350892469,0.9349483584222782,0.8795185645575272
78,rest8th,0.9778803256699339,0.8060174991308379,0.8049722803604886,0.6997548761454169
79,restDoubleWhole,1.0,0.0,0.005087803187803188,0.0020229475629475633
80,restHBar,0.8335545474619092,0.9757869249394673,0.9730774569754641,0.7131823445237757
81,restHalf,0.9081785362072966,0.563403348237496,0.5637722165969032,0.36567522185267237
82,restQuarter,0.9760532218632662,0.8396629202985884,0.834968775381581,0.7315727342403957
83,restWhole,0.8973776303832394,0.6972194915673104,0.6933638816517489,0.4785458464278417
84,segno,0.9000199929620173,0.6923076923076923,0.7125555555555556,0.6145632763616414
85,slur,0.9291535462747925,0.5331957215237381,0.5340449715069766,0.44199863200381256
86,staff,0.9698981200261199,0.8421833134942689,0.8443512952975205,0.7750603866080801
87,stringsDownBow,0.9147121741420613,0.3083870228720879,0.3273388688308714,0.16208919978064368
88,stringsUpBow,0.9120135740002451,0.4000679241240333,0.40999132815352946,0.28476910089318175
89,tie,0.9211495562099138,0.3603825799873768,0.3638116174658659,0.26909257302080214
90,timeSig0,1.0,0.0,0.0008870967741935484,0.0001774193548387097
91,timeSig1,0.9155356130443975,0.4593967517401392,0.4765334964553866,0.2539255152289414
92,timeSig2,0.9124380432160301,0.7835858585858586,0.7835472474595293,0.6309391099940831
93,timeSig3,0.9209036984565617,0.7017953321364453,0.7034843341622864,0.612158761891365
94,timeSig4,0.9845989992639097,0.9129859337006372,0.9143157079310349,0.789788708124443
95,timeSig5,0.9400913131093441,0.4659498207885305,0.472521995053679,0.39537672620820896
96,timeSig6,0.9078371821082715,0.6325741297808337,0.6331242976398099,0.5287623149552723
97,timeSig7,0.9518005173719662,0.61,0.6117534966448379,0.450214385000654
98,timeSig8,0.9857050729714265,0.7337006427915519,0.7445264725121693,0.6340953252820377
99,timeSig9,0.8788423103355615,0.3483483483483483,0.3652232882970068,0.29556254844890384
100,timeSigCommon,0.9695304962318597,0.9442319977973435,0.9441718596113267,0.8649245154312641
101,timeSigCutCommon,0.9811187565356289,0.7317073170731707,0.7527662668783054,0.6476116098652845
102,tuplet1,0.0,0.0,0.0,0.0
103,tuplet2,1.0,0.019998419605090252,0.054975219298245614,0.02900310731103154
104,tuplet3,0.9304262218753822,0.4372161322268893,0.43389911015254046,0.33676356456796924
105,tuplet4,0.9481122568016488,0.07058941152365468,0.14679263160985398,0.06954706257211514
106,tuplet5,1.0,0.0,0.021416704690765488,0.015545834857428326
107,tuplet6,0.8376261673892952,0.3258246178600161,0.31819255304364047,0.22066127161402602
108,tuplet7,1.0,0.0,0.006111111111111111,0.0035555555555555557
109,tuplet8,0.0,0.0,0.0,0.0
110,tuplet9,1.0,0.0,0.008288787483702738,0.00547760699009584
111,tupletBracket,0.7835637513224895,0.3608067148519468,0.3571273476348468,0.23346516253671634
